r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
r0 0.000 0.000 0.000 g0 0.000 0.000 0.000 b0 0.000 0.000 0.000
